idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2533000E3915600,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69081,69389",184,66,14,22,16,6,10,3727851.1,4347,60,6,3,61,1,1,0,60,7,3,25,38,12,19,42,17,12,9,0
CRS3035RES200mN2533000E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",114.5,48,2,17,4,36,7,2745506.7,3321,48,0,0,0,0,48,0,0,11.5,1,6.5,12.5,11,46,20,4,2,0,0
CRS3035RES200mN2533000E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,347,179,23,81,6,138,18,8405292.1,13525,179,0,0,179,0,0,0,0,13,6,16.5,30.5,23,70,59,31,55,43,0
CRS3035RES200mN2533000E3916200,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,426,177,41,73,18,37,27,8411689.6,12021,177,0,0,0,93,84,0,90,30.5,15,45.5,42,28,118,87,37,21,2,0
CRS3035RES200mN2533000E3916400,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,1,0,69389,25,6.8,0.6,0,1.7,5.7,0.6,807241.5,947.2,0.6,6.2,4,1.7,0.5,0.6,0,0,5.1,0.5,1.1,3.4,0.6,4,5.7,2.3,2.3,0,0
CRS3035RES200mN2533000E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,30,15,0,7,0,11,1,692862.7,1036,10,5,0,10,5,0,0,0,0,1,2,3,3,8,7,3,1,2,0
CRS3035RES200mN2533000E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,359.5,170,31,74,9,61,16,9087373.6,10941,170,0,0,0,45,125,0,50,23,11,21.5,37.5,20.5,126,73,16,21,10,0
CRS3035RES200mN2533000E3917200,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,972,431,72,166,27,120,62,22003517.9,30676,431,0,0,0,109,321,1,199,67.5,36.5,80.5,72,52.5,295,187,79,80,22,0
CRS3035RES200mN2533000E3917400,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,"69389,69384",17,6.6,1.1,1.9,0.6,3.6,1.7,569708.4,598.3,4.5,2.1,5.6,0.8,0,0.2,0,1.5,1.7,0.9,1.3,2.2,0.4,3.4,3.2,2.4,0.6,0.9,0
CRS3035RES200mN2533000E3917600,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,69384,26,10.1,1.6,2.9,1,5.6,2.6,871318.8,915.1,6.8,3.3,8.5,1.3,0,0.3,0,2.3,2.6,1.3,2,3.4,0.7,5.2,4.9,3.6,1,1.3,0
CRS3035RES200mN2533000E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69384,230,101,5,30,5,56,18,9639580.4,9909,101,0,0,0,0,101,0,0,6,1,12.5,24,22.5,32,52,46,32,2,0
CRS3035RES200mN2533000E3918000,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,69384,184.5,56,3,8,11,20,5,5657789.4,5605,3,53,3,0,1,52,0,0,2,6,19.5,28,22,21,53,25,8,0,0
CRS3035RES200mN2533000E3918200,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69384,69034",202.5,116,15,70,2,47,2,6724595.8,7220,101,15,17,45,0,54,0,53,8,3,9.5,7,10,27,27,31,35,45,0
CRS3035RES200mN2533000E3918400,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69034,69384",294,128,4,37,9,105,7,11420135,12939,91,37,23,6,88,11,0,0,5,8,20.5,29.5,13,31,53,36,67,31,0
CRS3035RES200mN2533000E3920200,CRS3035RES1000mN2533000E3920000,CRS3035RES1000mN2533000E3920000,0,0,"69034,69386",331.5,170,40,79,8,54,23,7958967.5,11554,170,0,67,52,38,13,0,53,12,7.5,27,18,25,78,78,32,32,15,7
CRS3035RES200mN2533200E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",164.5,66,8,20,8,55,7,3786327.8,4564,63,3,0,0,1,65,0,2,12,7,12,10,16.5,59,33,11,4,0,0
CRS3035RES200mN2533200E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,513.5,247,33,118,21,152,26,12122974.4,17472,246,1,0,0,80,167,0,42,23,21.5,31,53.5,40.5,134,110,37,53,10,0
CRS3035RES200mN2533200E3916200,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,27,11,0,4,0,0,1,837877.4,985,11,0,0,11,0,0,0,0,1,0,2,4,1,2,9,7,1,0,0
CRS3035RES200mN2533200E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,373,225,13,127,6,175,18,10024351.2,16286,224,1,0,0,224,1,0,1,10,4.5,12.5,17,14,80,66,54,61,54,0
CRS3035RES200mN2533200E3916800,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,400,201,52,102,10,81,19,8594217.6,13351,183,18,0,97,22,82,0,90,18,13,28,39,23,68,83,37,72,19,0
CRS3035RES200mN2533200E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,55,17,5,2,4,0,3,915557.4,1115,17,0,0,17,0,0,0,0,2,3,6,8,3,11,9,1,10,2,0
CRS3035RES200mN2533200E3917200,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,606.5,322,71,167,14,49,37,14689527.1,18248,320,2,56,0,0,266,0,88,42,18.5,37.5,42.5,50,237,107,52,18,2,0
CRS3035RES200mN2533200E3917400,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,"69389,69384",14,5.5,0.9,1.6,0.5,3,1.4,469171.7,492.7,3.7,1.8,4.6,0.7,0,0.2,0,1.2,1.4,0.7,1.1,1.9,0.4,2.8,2.6,1.9,0.5,0.7,0
CRS3035RES200mN2533200E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69384,181.5,103,8,56,2,54,13,5909348.5,7194,102,1,0,0,75,28,0,0,4,1,12,17,15.5,37,51,26,13,5,0
CRS3035RES200mN2533200E3918000,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,1,0,"69384,69034",56.5,21.4,0,4.9,2.5,20.6,0.8,2327319.2,2640.2,4.9,16.5,12.3,4.1,2.5,2.5,0,0,6.6,1.6,2.5,3.7,2.5,12.4,11.5,6.6,6.6,2.5,0
CRS3035RES200mN2533200E3918200,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,1,0,"69034,69384",12,4.6,0,1.1,0.5,4.4,0.2,494297.9,560.8,1.1,3.5,2.7,0.9,0.5,0.5,0,0,1.4,0.4,0.5,0.8,0.5,2.6,2.5,1.4,1.4,0.5,0
CRS3035RES200mN2533400E3915400,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",182,67,24,21,15,3,11,3252703.5,4799,58,9,3,0,1,63,0,51,7,5,16,27,20,20,39,18,24,6,0
CRS3035RES200mN2533400E3915600,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",533,209,56,76,29,83,28,10598488.5,14080,197,12,5,77,3,124,0,105,39.5,20,51,46.5,50,137,103,50,32,4,0
CRS3035RES200mN2533400E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",289,128,50,71,19,2,9,4762608.4,6181,127,1,0,0,1,127,0,41,22,9,30,34,43,79,45,16,9,2,0
CRS3035RES200mN2533400E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,687.5,279,60,124,42,85,28,13338528.6,18184,279,0,0,0,0,279,0,168,27.5,19,64,75,68,150,138,64,57,25,0
CRS3035RES200mN2533400E3916400,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,765.5,307,114,121,46,0,43,12196989.9,17877,307,0,1,306,0,0,0,305,39,21.5,66,81.5,55.5,121,161,88,93,39,0
CRS3035RES200mN2533400E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,290,151,12,70,4,120,15,7658672.1,11735,151,0,0,151,0,0,0,0,19,6,13.5,16.5,13,69,52,32,49,20,0
CRS3035RES200mN2533400E3916800,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,403.5,173,29,46,14,106,25,8955605.8,11420,172,1,107,64,0,2,0,5,11,5,28.5,29,44,89,86,36,61,14,0
CRS3035RES200mN2533400E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,618.5,318,115,177,20,26,39,11088722.5,16487,299,19,25,105,0,188,0,258,37,14,44.5,63,41,157,131,53,56,22,0
CRS3035RES200mN2533400E3917200,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,69389,6,2.3,0.4,0.7,0.2,1.3,0.6,201073.6,211.2,1.6,0.7,1.9,0.3,0,0.1,0,0.5,0.6,0.3,0.5,0.8,0.2,1.2,1.1,0.8,0.2,0.3,0
CRS3035RES200mN2533400E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,"69384,69389",129.5,70,9,31,1,45,6,4221528.8,6192,70,0,0,0,70,0,0,0,6,1,5.5,4,8,23,24,19,31,8,0
CRS3035RES200mN2533400E3918000,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69384,69034",279,148,17,66,3,103,13,10017701.2,13161,138,10,1,0,139,8,0,0,10,3,5.5,20,21.5,45,57,41,60,16,0
CRS3035RES200mN2533400E3918200,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69034,69384",198,96,5,36,2,55,10,7136000.5,7814,81,15,7,1,0,88,0,0,7.5,2,6.5,13,19,50,40,29,25,6,0
CRS3035RES200mN2533600E3915400,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",126,54,22,24,5,0,8,1987135.2,3413,54,0,0,53,1,0,0,53,11,3,9,13,3,26,17,20,19,5,0
CRS3035RES200mN2533600E3915600,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,69389,718,284,116,106,41,21,55,11257195.9,18336,284,0,0,284,0,0,0,257,32,15,58.5,102.5,52,110,130,92,87,39,0
CRS3035RES200mN2533600E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69040",424,190,68,96,23,21,21,7028043.7,11279,190,0,0,93,42,55,0,157,21,16,38,49,37,73,82,32,49,26,1
CRS3035RES200mN2533600E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69389,69040",722.5,272,89,89,40,60,36,13250469.4,19317,272,0,0,117,0,154,1,163,47.5,39,59,78.5,56.5,178,118,65,65,16,0
CRS3035RES200mN2533600E3916400,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,128,41,12,12,12,0,3,2312032,3909,41,0,0,0,0,41,0,41,4,9,19,22,12,21,27,7,6,1,0
CRS3035RES200mN2533600E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,933.5,387,98,154,49,80,56,17428259.4,27554,387,0,0,387,0,0,0,285,48,32,104.5,99,58,164,154,120,110,44,0
CRS3035RES200mN2533600E3916800,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69389,69194",21,14,1,8,0,0,1,599316.6,784,14,0,14,0,0,0,0,0,0,0,0,0,4,14,2,1,0,0,0
CRS3035RES200mN2533600E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,"69389,69194",253.5,131,39,69,11,25,15,5039920.4,6835,126,5,128,1,0,2,0,90,13.5,8.5,20.5,13.5,19.5,51,64,22,27,14,0
CRS3035RES200mN2533600E3917400,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,32,20,7,12,0,10,4,625885.1,1133,19,1,15,1,0,4,0,0,3,0,3,2,0,12,4,2,3,3,0
CRS3035RES200mN2533600E3917600,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,308,140,36,55,9,43,18,6947859.8,8772,138,2,21,0,2,117,0,67,27,17,23.5,22.5,22,118,46,19,11,2,0
CRS3035RES200mN2533600E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,"69389,69384,69034",120,72,3,39,0,13,3,4052022.5,4047,72,0,0,0,0,72,0,0,9,2,1,2,10,69,18,5,4,0,0
CRS3035RES200mN2533600E3918000,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69034,69384,69389",207.5,96,2,40,4,75,11,5989969.3,6444,94,2,0,96,0,0,0,0,12,5.5,10,18,18,43,60,24,13,4,0
CRS3035RES200mN2533800E3915600,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69040",169,68,8,23,8,37,7,4038117.5,5149,61,7,4,3,1,60,0,19,14,4,13,18.5,12.5,40,27,21,15,4,0
CRS3035RES200mN2533800E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69040,69389",591,278,95,136,26,64,36,11008975.5,18118,273,5,0,144,107,27,0,201,29,18.5,46,57.5,24,89,112,70,83,53,9
CRS3035RES200mN2533800E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69040,69389",337.5,155,28,62,7,38,16,8292330.8,9743,134,21,12,0,1,142,0,56,22.5,4,30.5,26,21.5,113,65,34,17,4,0
CRS3035RES200mN2533800E3916200,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69389,69040",305,115,20,32,14,17,21,6860732.8,9219,115,0,9,70,0,36,0,48,30,12,21,18,31,91,43,25,25,9,0
CRS3035RES200mN2533800E3916400,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69389,69040",402,217,21,111,12,159,21,9930876.2,17005,214,3,2,164,35,16,0,0,19,5,11.5,30.5,20,82,61,63,73,37,0
CRS3035RES200mN2533800E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,"69389,69194,69040",46.5,16,6,6,2,7,1,780962.3,1217,13,3,14,2,0,0,0,0,3,3,3,5.5,3,8,11,5,3,2,0
CRS3035RES200mN2533800E3916800,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,1,0,"69194,69389",19,5.2,0.4,0,1.3,4.3,0.4,613503.5,719.8,0.4,4.8,3,1.3,0.4,0.5,0,0,3.9,0.4,0.9,2.6,0.5,3,4.3,1.7,1.7,0,0
CRS3035RES200mN2533800E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,"69194,69389",28,14,4,5,1,3,2,752758.9,1086,11,3,13,0,1,0,0,6,3,0,3,0,4,7,6,2,2,1,0
CRS3035RES200mN2533800E3917200,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,"69389,69194",340,137,39,47,21,14,27,6102361.9,8932,121,16,0,136,1,0,0,121,17,12,30,46,24,56,63,39,36,17,0
CRS3035RES200mN2533800E3917400,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,69389,16.5,6.4,1,1.9,0.6,3.5,1.7,552952.3,580.7,4.3,2.1,5.4,0.8,0,0.2,0,1.5,1.7,0.8,1.3,2.2,0.4,3.3,3.1,2.3,0.6,0.8,0
CRS3035RES200mN2533800E3917600,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,362.5,175,36,83,11,63,25,8163988.5,10567,175,0,0,0,0,175,0,59,33.5,15,25.5,26.5,24,155,54,17,11,1,0
CRS3035RES200mN2533800E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,136.5,59,1,22,3,51,5,3955027.6,3706,59,0,0,0,0,59,0,1,21.5,6,9,3,7,62,21,4,3,0,0
CRS3035RES200mN2533800E3918200,CRS3035RES1000mN2533000E3918000,CRS3035RES1000mN2533000E3918000,0,0,"69034,69389",139,62,4,24,4,47,7,4087632.6,5146,57,5,3,59,0,0,0,0,7,8,8.5,12.5,8,28,28,15,14,10,0
CRS3035RES200mN2534000E3916200,CRS3035RES1000mN2534000E3916000,CRS3035RES1000mN2534000E3916000,1,0,"69040,69389",21,7.6,0.2,2.3,1.2,6.2,0.2,876532,1378.6,2.1,5.5,3.2,0.2,3,1.2,0,0,1.4,1.6,2.1,0.7,0.9,3.9,3,1.6,3.9,1.9,0
CRS3035RES200mN2534000E3916400,CRS3035RES1000mN2534000E3916000,CRS3035RES1000mN2534000E3916000,0,0,"69040,69194,69389",40.5,18,1,7,1,11,2,1498351.5,1771,13,5,13,0,0,5,0,0,3,2,1,3,3.5,13,11,4,0,0,0
CRS3035RES200mN2534000E3916600,CRS3035RES1000mN2534000E3916000,CRS3035RES1000mN2534000E3916000,0,0,"69194,69040,69389",29,15,0,6,1,9,3,921887.9,1194,11,4,14,1,0,0,0,0,2,0,0,2,6,8,5,3,2,1,0
CRS3035RES200mN2534000E3917200,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,"69194,69389",27,13,1,4,1,4,2,934636,1029,9,4,9,0,4,0,0,0,0,0.5,3.5,1,4,12,4,0,2,0,0
CRS3035RES200mN2534000E3917600,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,69389,24.5,11,0,5,1,0,2,657292.8,951,11,0,0,11,0,0,0,0,2,1,0,0,3.5,4,4,9,1,0,0
CRS3035RES200mN2534000E3918000,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,102,52,9,26,2,13,6,2505366.4,2774,50,2,1,32,1,18,0,19,11,2,8,6,7,39,18,3,4,4,0
CRS3035RES200mN2534000E3918200,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,"69389,69034",51,24,3,10,1,2,4,1012390.9,1361,24,0,0,24,0,0,0,18,3,1,5,2,2,12,13,4,5,4,0
CRS3035RES200mN2534200E3917400,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,"69194,69389",57,24,2,8,1,4,6,1398324.3,1460,23,1,0,13,0,11,0,13,3,5,5,3,7,11,17,6,0,0,0
CRS3035RES200mN2534200E3917600,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,"69389,69194",51,24,3,11,1,13,5,1488003.9,1405,11,13,1,12,11,0,0,0,3,0,2,3,10,12,8,3,6,4,0
CRS3035RES200mN2534200E3917800,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,69389,159,70,1,22,3,60,6,5980535.4,7377,53,17,2,15,53,0,0,0,3,1,8,12,18,16,30,27,33,11,0
CRS3035RES200mN2534200E3918000,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,177,91,1,38,1,71,7,6213268.9,7684,91,0,0,0,91,0,0,0,13,4,5,10,4,28,34,12,51,16,0
CRS3035RES200mN2534200E3918200,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,73,35,7,16,0,4,7,1341811.9,2062,33,2,1,33,1,0,0,30,6,1,8,8,2,14,14,8,10,2,0
CRS3035RES200mN2534200E3918400,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,"69389,69034",191.5,59,18,13,18,8,11,3568334.9,4387,54,5,4,50,1,4,0,50,12,9,28,26,17.5,27,39,15,11,7,0
CRS3035RES200mN2534200E3918600,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,1,0,"69389,69034",11,6.1,0.8,3.3,0,3.6,0.3,405648.1,567,4.2,1.9,4.7,0,1.1,0.3,0,0,0,0.4,0.3,0.3,2.2,2.5,1.9,1.4,1.7,0.3,0
CRS3035RES200mN2534200E3918800,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,"69034,69389",85,36,6,12,2,16,5,2674099,3389,32,4,20,3,5,8,0,5,6,2.5,6,8.5,6,24,17,9,3,3,0
CRS3035RES200mN2534200E3919000,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,0,0,"69034,69389",56,34,6,17,0,16,5,1315815.8,2090,33,1,34,0,0,0,0,0,3,0,0.5,1.5,5,25,10,7,1,3,0
CRS3035RES200mN2534400E3917600,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,1,0,"69194,69389",2,0.7,0,0.1,0.1,0.6,0,88438.6,118.7,0.1,0.6,0,0.1,0.4,0.2,0,0,0,0,0.1,0.3,0.2,0.2,0.5,0.2,0.4,0.1,0
CRS3035RES200mN2534400E3917800,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,"69389,69194",317.5,164,13,68,3,62,22,10475757.2,13153,156,8,3,2,111,48,0,14,16.5,2.5,12,21,23.5,93,64,43,30,12,0
CRS3035RES200mN2534400E3918000,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,157.5,81,7,41,4,54,7,4832942.6,6503,68,13,16,3,57,5,0,0,5.5,5,13.5,11.5,5,36,23,24,26,8,0
CRS3035RES200mN2534400E3918200,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,115.5,44,2,8,3,36,2,4444830.2,5650,7,37,14,6,4,20,0,0,3,1,2,8.5,10,22,21,15,27,6,0
CRS3035RES200mN2534400E3918400,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,122,67,10,37,2,19,3,3132812,3811,60,7,18,1,20,28,0,0,14,3,7,3,10,47,17,12,8,1,0
CRS3035RES200mN2534400E3918600,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,78.5,35,2,10,3,29,2,3130464,4882,13,22,25,3,5,2,0,0,1.5,1,2,4.5,11.5,6,18,17,11,6,0
CRS3035RES200mN2534400E3918800,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,1,0,69389,28.5,15.9,2.2,8.7,0,9.4,0.7,1050997.2,1469,10.8,5.1,12.3,0,2.9,0.7,0,0,0,1.1,0.7,0.7,5.8,6.5,5.1,3.6,4.3,0.7,0
CRS3035RES200mN2534400E3919000,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,1,0,"69389,69034",16,7.1,0,3,0.7,3.7,0.4,619905.8,964.8,4.1,3,5.6,1.1,0,0.4,0,0,0.4,1.1,0.7,0.7,1.9,2.2,3.7,1.9,1.5,1.9,0
CRS3035RES200mN2534400E3919200,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,1,0,"69389,69034",9,4,0,1.7,0.4,2.1,0.2,348697,542.7,2.3,1.7,3.2,0.6,0,0.2,0,0,0.2,0.6,0.4,0.4,1,1.3,2.1,1.1,0.8,1.1,0
CRS3035RES200mN2534400E3919400,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,1,0,"69034,69389",14,6.2,0,2.6,0.7,3.3,0.3,542417.6,844.2,3.6,2.6,4.9,1,0,0.3,0,0,0.3,1,0.6,0.7,1.6,2,3.3,1.6,1.3,1.6,0
CRS3035RES200mN2534600E3917800,CRS3035RES1000mN2534000E3917000,CRS3035RES1000mN2534000E3917000,0,0,"69194,69389,69191",31,13,0,1,0,12,2,1105467.3,1714,2,11,8,0,3,2,0,0,0,2,2,1,1,1,9,3,8,4,0
CRS3035RES200mN2534600E3918000,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,"69389,69191",60,27,2,14,4,18,1,2159822.9,2465,14,13,2,2,8,15,0,0,4,1,1,6,8,18,9,4,7,2,0
CRS3035RES200mN2534600E3918200,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,414.5,196,9,82,6,139,26,11094590.6,13929,193,3,0,195,0,1,0,0,17,10,27,38,37.5,81,78,50,50,26,0
CRS3035RES200mN2534600E3918400,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,249.5,108,4,31,4,88,11,8745833.1,10899,97,11,8,0,68,32,0,0,13,7,13,17.5,18,32,53,35,38,23,0
CRS3035RES200mN2534600E3918600,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,74,37,4,13,0,19,2,2605508.8,3434,37,0,6,0,1,30,0,0,4,4,3,3,1,12,12,11,20,4,0
CRS3035RES200mN2534600E3918800,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,71,37,3,17,1,21,4,2230603.1,2667,33,4,36,0,0,1,0,0,2,0.5,4,6.5,6,21,18,6,7,0,0
CRS3035RES200mN2534600E3919000,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,0,0,69389,179.5,92,8,40,1,54,7,5535990.2,7386,68,24,81,6,0,5,0,11,10,5,6,13.5,11,50,43,24,16,1,0
CRS3035RES200mN2534600E3919200,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,0,0,69389,168,74,6,33,6,32,5,5319730,6220,59,15,51,0,0,23,0,1,13,8,12,14,11,47,33,18,9,3,0
CRS3035RES200mN2534600E3919400,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,1,0,"69389,69034",4,1.8,0,0.7,0.2,0.9,0.1,154976.5,241.2,1,0.8,1.4,0.3,0,0.1,0,0,0.1,0.3,0.2,0.2,0.4,0.5,0.9,0.5,0.4,0.5,0
CRS3035RES200mN2534600E3919600,CRS3035RES1000mN2534000E3919000,CRS3035RES1000mN2534000E3919000,0,0,"69034,69389",66,30,3,12,4,22,5,1877316.5,2730,24,6,26,0,1,3,0,0,4,0,0,10,9,15,15,3,6,4,0
CRS3035RES200mN2534800E3918000,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,"69191,69389",203.5,88,0,30,6,77,7,7334841.6,9886,77,11,9,3,73,3,0,0,10,4.5,13,9,17,35,24,31,44,16,0
CRS3035RES200mN2534800E3918200,CRS3035RES1000mN2534000E3918000,CRS3035RES1000mN2534000E3918000,0,0,69389,121.5,51,3,12,2,6,9,3897644.1,5430,45,6,1,1,45,4,0,0,2,1,4.5,11.5,18.5,12,28,13,23,8,0
