idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2528200E3923200,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,515.5,223,67,98,28,32,32,10358192,15327,199,24,203,12,0,8,0,166,36,15,33,63.5,37,90,110,54,59,18,0
CRS3035RES200mN2528200E3923400,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,"69383,69029",106.5,36,2,6,8,32,1,4252211.4,4954,3,33,24,7,2,3,0,0,3,2,7,14.5,13,5,26,10,23,3,0
CRS3035RES200mN2528400E3917000,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,1,0,"69142,69382",23,8.6,0.7,2.2,1.4,7.9,0,1127211.7,1442.5,6.5,2.1,2.1,0,0,6.5,0,0,0.7,0,0.7,2.2,1.4,1.4,5.8,2.9,7.2,0.7,0
CRS3035RES200mN2528400E3917400,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,1032,435,57,146,37,99,54,29488762.7,32222,435,0,0,0,0,435,0,107,74.5,36,82.5,86.5,64.5,295,243,80,63,7,0
CRS3035RES200mN2528400E3917600,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,693.5,318,36,119,15,78,34,18897759.9,21853,318,0,33,64,0,212,9,61,51,24,47.5,46,40,254,115,48,51,17,0
CRS3035RES200mN2528400E3917800,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,861.5,527,99,330,9,100,56,19781747.4,30229,527,0,327,58,33,109,0,224,37.5,12,33,32,96,237,160,97,107,50,0
CRS3035RES200mN2528400E3918000,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528400E3918000,0,0,69382,635.5,324,53,148,15,80,40,14678534.5,21414,323,1,89,47,93,95,0,64,35,10.5,25.5,44.5,53,175,101,62,86,41,2
CRS3035RES200mN2528400E3918600,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528400E3918600,0,0,69387,361,221,27,133,2,85,9,10139061.9,12550,221,0,0,0,0,221,0,0,20,6,9,9.5,36.5,154,59,28,28,11,0
CRS3035RES200mN2528400E3918800,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528400E3918800,0,0,69387,1116.5,575,84,273,18,115,51,28961218.1,33152,575,0,17,0,0,558,0,118,66,31.5,64.5,58.5,90,503,177,64,54,8,0
CRS3035RES200mN2528400E3919000,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,820.5,394,90,180,31,55,39,17685328,22235,394,0,42,0,0,352,0,195,60,20,66.5,62,77,314,126,54,28,13,0
CRS3035RES200mN2528400E3919200,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,1,0,69387,7,3.6,0.6,1.9,0.1,1.7,0,195002.4,192.1,2.6,1,3.3,0,0,0.1,0.2,0,0.5,0.2,0.4,0.1,0.8,2.7,0.8,0.6,0.8,0.1,0
CRS3035RES200mN2528400E3919600,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,745.5,398,70,216,18,122,29,18174351,23919,394,4,150,0,39,209,0,54,36.5,19.5,41.5,50.5,71.5,257,141,61,50,17,0
CRS3035RES200mN2528400E3919800,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1276,616,92,259,30,134,46,32161223.4,39984,615,1,20,87,0,509,0,129,79.5,33,86,64.5,115,543,196,69,64,25,1
CRS3035RES200mN2528400E3920000,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,1673.5,817,126,411,57,158,83,37877083.2,48503,817,0,115,0,173,529,0,232,122.5,49.5,128.5,128,125,529,262,116,89,124,0
CRS3035RES200mN2528400E3920400,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,1,0,69387,41,17.7,3.2,8,2.6,5.5,1.6,1074553.8,1292.7,17.7,0,5.2,0,3.2,9.3,0,3.2,2.3,2.9,3.9,4,3.5,13.8,7.7,1.6,0.3,1,0
CRS3035RES200mN2528400E3920600,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,"69387,69388",494,208,53,70,21,4,52,8609939.2,13665,208,0,0,90,21,97,0,167,19,16,51.5,56.5,47,90,94,47,57,16,0
CRS3035RES200mN2528400E3921400,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528400E3921400,0,0,"69388,69383",267,144,23,67,4,58,19,7858524.6,9785,141,3,84,0,37,23,0,0,9,3.5,9,15.5,33,59,54,28,40,16,0
CRS3035RES200mN2528400E3921600,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528400E3921600,0,0,"69388,69383",245.5,138,18,75,2,65,10,7673647.1,10096,134,4,44,12,82,0,0,0,12,4,9.5,16,23,49,43,27,36,26,0
CRS3035RES200mN2528400E3921800,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528400E3921800,0,0,"69383,69388",866.5,445,36,201,15,246,30,27710290.9,34255,435,10,63,204,47,131,0,0,37.5,16.5,34,47,81.5,215,171,89,116,58,1
CRS3035RES200mN2528400E3922000,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528400E3922000,0,0,69383,146.5,82,15,44,2,39,8,3831642.4,5453,82,0,1,72,9,0,0,11,10,2,10.5,4,11,41,22,15,20,11,0
CRS3035RES200mN2528400E3922200,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528400E3922200,0,0,69383,710,426,57,254,14,162,22,19816747,27015,391,35,92,38,152,144,0,9,21,5.5,21.5,47,86,215,124,85,77,28,0
CRS3035RES200mN2528400E3922400,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528400E3922400,0,0,69383,363,198,31,113,12,42,21,9446936.8,12841,169,29,127,7,23,41,0,27,10,3,16,31,69,98,65,30,28,13,0
CRS3035RES200mN2528400E3922600,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528400E3922600,0,0,69383,377.5,197,29,109,16,76,16,10117461.1,13335,162,35,98,36,14,49,0,42,14,4,22,33.5,37,79,93,35,44,16,0
CRS3035RES200mN2528400E3922800,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528400E3922800,0,0,69383,319,157,20,66,4,81,17,9868943.7,12557,126,31,80,38,0,39,0,5,20,3,14.5,19.5,36,76,59,29,47,14,1
CRS3035RES200mN2528400E3923000,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,180,88,8,35,1,54,9,6170734.6,8188,47,41,50,26,2,10,0,0,7,3,9,8.5,19.5,37,30,28,32,6,0
CRS3035RES200mN2528400E3923200,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,182,84,8,28,9,52,6,6643740.4,8203,35,49,63,13,3,5,0,0,1,4,9,17,13,34,31,18,41,14,0
CRS3035RES200mN2528400E3923400,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,97.5,47,2,19,1,34,2,3478771.4,3970,29,18,20,22,0,5,0,0,2,1,5,5.5,8,17,17,16,16,10,0
CRS3035RES200mN2528400E3923600,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,"69029,69383",129,87,9,66,2,6,1,3001233,4353,84,3,2,0,66,19,0,4,4,4,5,3,6,33,33,24,15,2,0
CRS3035RES200mN2528600E3917400,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,461,201,10,75,14,72,9,14064878.5,13418,201,0,0,0,0,201,0,28,29,17,40.5,35.5,24,170,97,31,14,2,1
CRS3035RES200mN2528600E3917600,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,641.5,286,37,125,24,96,46,15044508.9,18163,286,0,0,0,0,281,5,95,41,23,57,67,49.5,199,120,41,39,5,0
CRS3035RES200mN2528600E3917800,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,521.5,281,49,148,12,57,27,13767672.7,17333,278,3,143,39,23,76,0,20,33,9,28.5,34,38,162,107,43,52,15,0
CRS3035RES200mN2528600E3918000,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528600E3918000,0,0,69382,1038.5,514,55,226,20,242,55,28480254.6,36995,513,1,95,68,104,247,0,59,44,21,51,80.5,85,238,183,120,146,70,0
CRS3035RES200mN2528600E3918200,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528600E3918200,0,0,"69382,69387",218.5,166,30,137,2,33,9,4703847.8,7708,166,0,64,19,57,26,0,81,6,2,4,10.5,17,46,32,26,45,30,0
CRS3035RES200mN2528600E3918600,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528600E3918600,0,0,69387,478.5,234,41,106,14,51,31,10223920.1,14816,234,0,60,92,3,79,0,23,26,9,36,46.5,43,138,99,43,31,7,0
CRS3035RES200mN2528600E3918800,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528600E3918800,0,0,69387,44,25,1,14,1,9,3,1130108.9,1712,25,0,24,1,0,0,0,0,1,0,0,2,7,19,8,3,3,1,0
CRS3035RES200mN2528600E3919000,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,220,129,27,70,3,31,3,5251597.1,7209,129,0,62,50,0,17,0,0,9,2.5,8.5,9,36,91,27,13,18,6,0
CRS3035RES200mN2528600E3919200,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,434.5,187,21,71,11,93,18,11330593.8,15656,187,0,22,165,0,0,0,22,26,11.5,26.5,32.5,36,92,96,39,51,23,1
CRS3035RES200mN2528600E3919400,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,843.5,417,37,191,19,202,24,24418301.2,31360,411,6,116,245,23,33,0,0,48,22,46,44.5,63,244,148,74,92,60,2
CRS3035RES200mN2528600E3919600,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1033,483,54,185,16,173,48,28613401,32943,483,0,26,72,85,300,0,79,74.5,35.5,68,58.5,62.5,365,183,64,94,28,0
CRS3035RES200mN2528600E3919800,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,857,468,71,246,21,183,38,21542303.6,28176,467,1,66,90,0,312,0,83,48,13,42.5,53.5,71,306,153,63,52,55,0
CRS3035RES200mN2528600E3920000,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,606,303,35,129,13,171,25,16650419.8,21134,303,0,0,90,135,78,0,0,26,14,27.5,33.5,71,186,91,69,52,36,0
CRS3035RES200mN2528600E3920400,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,605,255,19,87,24,80,41,15043317.2,18153,255,0,65,0,120,70,0,54,30.5,20.5,56,60.5,53.5,146,130,51,50,7,0
CRS3035RES200mN2528600E3920600,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,"69387,69388",447,259,65,153,3,57,19,11203277.9,13102,258,1,7,22,74,156,0,0,22,7.5,16.5,29,84,163,76,16,24,9,0
CRS3035RES200mN2528600E3921200,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528600E3921200,0,0,"69388,69383",398.5,200,12,86,8,110,8,13394557.7,15798,200,0,1,0,107,91,1,0,18,6,17.5,26,38,112,61,39,56,25,0
CRS3035RES200mN2528600E3921400,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528600E3921400,0,0,"69383,69388",451,242,16,120,8,134,25,13003669.9,16850,240,2,23,101,72,46,0,0,31,4.5,19.5,22.5,36.5,135,68,44,56,34,0
CRS3035RES200mN2528600E3921600,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528600E3921600,0,0,69383,347.5,192,14,92,3,107,9,11196891.3,14916,188,4,17,33,108,34,0,0,9,5,16.5,18,26,77,66,37,59,33,1
CRS3035RES200mN2528600E3921800,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528600E3921800,0,0,69383,679.5,321,58,139,20,124,39,17328623.7,24439,320,1,1,135,112,73,0,132,29,15.5,47.5,66.5,53,106,130,79,100,53,0
CRS3035RES200mN2528600E3922000,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528600E3922000,0,0,69383,71,56,15,46,0,11,0,1481621,2346,56,0,43,0,0,13,0,9,3,0,2,0,18,33,8,4,2,1,0
CRS3035RES200mN2528600E3922200,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528600E3922200,0,0,69383,268,149,20,83,2,66,12,7608411.4,9584,125,24,84,2,1,62,0,26,12.5,3,16.5,16,28,77,61,24,21,9,0
CRS3035RES200mN2528600E3922400,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528600E3922400,0,0,69383,575.5,351,57,215,6,123,20,15491952.4,20121,339,12,178,41,22,110,0,14,26,11.5,13.5,36,61.5,199,111,39,59,19,0
CRS3035RES200mN2528600E3922600,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528600E3922600,0,0,69383,560.5,259,15,102,17,142,26,17399271.3,21120,223,36,60,5,94,100,0,14,24,11,34,41,47.5,121,112,52,78,39,1
CRS3035RES200mN2528600E3922800,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528600E3922800,0,0,69383,277.5,126,9,58,14,64,6,9541247,10064,89,37,59,36,0,31,0,0,14.5,9,13.5,22.5,33,48,58,28,33,18,0
CRS3035RES200mN2528600E3923000,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,364.5,139,7,30,8,104,7,13950356.1,14298,77,62,37,26,38,38,0,0,9,10,24,35.5,34,43,79,43,60,27,0
CRS3035RES200mN2528600E3923200,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,143.5,62,2,19,5,44,3,5453483.1,5782,30,32,26,30,6,0,0,0,5,3,11,9.5,9,20,22,29,24,11,0
CRS3035RES200mN2528600E3923400,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,1,0,69383,9,3.5,0.2,1,0.5,2.6,0.2,341630.6,412.7,0.9,2.6,1.4,1.1,0.1,0.9,0,0,0,0,0.5,1.2,0.7,1.4,1.9,1.6,1.7,0,0
CRS3035RES200mN2528600E3923600,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,1,0,"69383,69029",64,25.1,1.6,7.3,3.2,18.6,1.6,2429372.9,2935.1,6.5,18.6,9.7,8.1,0.8,6.5,0,0,0,0,3.2,8.9,4.9,9.7,13.8,11.3,12.2,0,0
CRS3035RES200mN2528800E3914600,CRS3035RES1000mN2528000E3914000,CRS3035RES1000mN2528000E3914000,0,0,"69202,69385",252,120,6,48,7,92,8,7126153.4,10421,104,16,4,65,48,3,0,0,15,4,4,20,19,40,47,24,48,31,0
CRS3035RES200mN2528800E3914800,CRS3035RES1000mN2528000E3914000,CRS3035RES1000mN2528000E3914000,0,0,"69385,69202",111.5,48,4,19,3,34,1,3373188.7,4747,15,33,19,12,4,13,0,1,3,4,7.5,10,9,20,16,18,21,3,0
CRS3035RES200mN2528800E3915000,CRS3035RES1000mN2528000E3915000,CRS3035RES1000mN2528000E3915000,0,0,"69202,69385",72,25,1,4,4,21,0,2595883,2806,0,25,6,4,8,7,0,2,1,2,4,8,9,4,15,10,16,3,0
CRS3035RES200mN2528800E3917200,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,"69142,69382",58,28,0,11,1,20,0,2066579.3,2914,28,0,5,0,0,23,0,0,2,3,0.5,2.5,5,5,11,8,19,2,0
CRS3035RES200mN2528800E3917600,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,938,369,23,111,25,97,39,27106486.5,29708,369,0,0,0,180,189,0,47,66,34.5,75.5,92,70,238,268,62,22,9,1
CRS3035RES200mN2528800E3917800,CRS3035RES1000mN2528000E3917000,CRS3035RES1000mN2528000E3917000,0,0,69382,852.5,413,68,198,31,128,45,21408246,27228,411,2,112,42,7,252,0,105,41,20,59,68.5,93,234,175,72,62,28,0
CRS3035RES200mN2528800E3918000,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528800E3918000,0,0,69382,438.5,244,33,133,9,87,8,11851566.1,15832,244,0,142,7,46,49,0,0,17,8.5,17.5,13,44.5,151,62,39,46,33,7
CRS3035RES200mN2528800E3918200,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528800E3918200,0,0,69382,304,164,32,82,9,17,13,7129385,9082,164,0,29,0,0,134,1,52,13,3,17.5,21.5,28,141,42,10,24,4,0
CRS3035RES200mN2528800E3918400,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528800E3918400,0,0,"69382,69387",55,38,8,26,0,8,4,1116935.1,2197,38,0,38,0,0,0,0,0,2,1,2,2,7,23,11,5,2,0,0
CRS3035RES200mN2528800E3918600,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528800E3918600,0,0,"69387,69382",193.5,91,21,44,8,45,5,5820930.9,7205,91,0,32,32,0,27,0,0,5,3,9.5,20,28,32,37,15,29,15,0
CRS3035RES200mN2528800E3918800,CRS3035RES1000mN2528000E3918000,CRS3035RES200mN2528800E3918800,0,0,69387,699,414,60,238,8,152,21,19440972.3,28092,413,1,235,116,20,42,1,0,38.5,12.5,18,23.5,75.5,246,114,55,72,44,0
CRS3035RES200mN2528800E3919000,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,811.5,484,98,301,17,117,32,19683610.6,27463,481,3,317,84,20,63,0,67,24,17,33.5,47,72,312,146,61,66,26,7
CRS3035RES200mN2528800E3919200,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1263.5,711,95,381,17,227,48,34124847.8,42274,710,1,294,164,6,247,0,62,73.5,39,48.5,38.5,114,549,186,76,90,49,0
CRS3035RES200mN2528800E3919400,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1107.5,680,76,401,11,223,36,30234869.6,41644,679,1,492,39,23,126,0,7,51,14,31,33,92.5,476,174,73,94,69,0
CRS3035RES200mN2528800E3919600,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1022,614,152,404,24,167,34,22938619.8,32166,613,1,145,214,84,170,1,158,54.5,20.5,50,59.5,112.5,287,156,75,125,82,0
CRS3035RES200mN2528800E3919800,CRS3035RES1000mN2528000E3919000,CRS3035RES1000mN2528000E3919000,0,0,69387,1111,580,63,271,18,307,42,31524416.5,40332,579,1,65,81,163,263,8,38,60,33,56,49.5,73.5,330,179,124,146,60,0
CRS3035RES200mN2528800E3920000,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,961,506,73,252,14,195,34,26535952.7,32810,506,0,2,0,221,283,0,21,58,28,43.5,43,101.5,340,156,59,84,48,0
CRS3035RES200mN2528800E3920200,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,573,307,42,156,14,79,31,14168550.2,19333,304,3,60,29,127,91,0,53,34.5,11.5,23.5,31,56.5,185,99,54,59,19,0
CRS3035RES200mN2528800E3920400,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,69387,1179.5,641,86,324,18,284,33,33489804.7,40704,640,1,69,12,289,271,0,29,52,23,62.5,58,92,386,199,100,169,38,0
CRS3035RES200mN2528800E3920600,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,"69387,69388",1002,482,72,207,30,191,48,25407320,36043,481,1,44,70,297,71,0,127,49.5,25.5,55.5,76.5,91,247,182,89,132,54,0
CRS3035RES200mN2528800E3920800,CRS3035RES1000mN2528000E3920000,CRS3035RES1000mN2528000E3920000,0,0,"69388,69387,69383",127,71,7,41,3,25,5,3552182.5,4776,70,1,21,6,39,5,0,0,5,5,7.5,5.5,11,44,19,16,8,6,0
CRS3035RES200mN2528800E3921000,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528800E3921000,0,0,"69383,69388",289,166,30,102,8,53,8,7979594,9846,160,6,36,58,0,72,0,0,14,5,11.5,14.5,50,107,40,18,15,14,0
CRS3035RES200mN2528800E3921200,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528800E3921200,0,0,"69383,69388",980,470,34,201,21,237,29,32726928,34768,459,11,41,0,8,421,0,0,34.5,22,44.5,72,106,235,231,110,93,32,0
CRS3035RES200mN2528800E3921400,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528800E3921400,0,0,69383,1080,538,30,218,15,300,35,36797660.6,41293,535,3,17,31,70,420,0,0,42,21.5,38,71.5,87,285,228,111,147,49,0
CRS3035RES200mN2528800E3921600,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528800E3921600,0,0,69383,826,426,25,183,8,277,28,27499099.5,33077,420,6,4,96,248,78,0,0,42.5,22,42,34.5,40,192,119,77,191,66,0
CRS3035RES200mN2528800E3921800,CRS3035RES1000mN2528000E3921000,CRS3035RES200mN2528800E3921800,0,0,69383,889.5,441,34,178,12,211,45,26944840.2,31460,435,6,58,75,164,144,0,53,38,17.5,45.5,64.5,67,250,160,98,120,29,0
CRS3035RES200mN2528800E3922000,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528800E3922000,0,0,69383,421,210,50,101,14,55,33,8831608.7,13418,206,4,4,110,0,96,0,86,18,10.5,24,44.5,37,99,87,37,43,20,1
CRS3035RES200mN2528800E3922200,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528800E3922200,0,0,69383,308.5,163,13,74,5,83,17,9156610.2,12111,146,17,36,35,1,91,0,0,16,8,12,18,24.5,83,60,39,32,16,0
CRS3035RES200mN2528800E3922400,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528800E3922400,0,0,69383,460,208,32,79,17,58,26,12796041.1,16382,170,38,72,70,10,56,0,57,28.5,20.5,29,43.5,37.5,94,87,44,46,30,0
CRS3035RES200mN2528800E3922600,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528800E3922600,0,0,69383,558.5,281,32,129,10,100,30,16654671.6,19625,254,27,104,41,16,120,0,21,29.5,8,26.5,39.5,56,159,111,55,50,24,0
CRS3035RES200mN2528800E3922800,CRS3035RES1000mN2528000E3922000,CRS3035RES200mN2528800E3922800,0,0,69383,543.5,296,26,154,14,128,29,16378869.7,20011,285,11,61,82,29,123,1,3,24.5,12.5,21.5,36,49,137,114,53,55,40,1
CRS3035RES200mN2528800E3923000,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,354.5,186,14,91,7,97,17,11637993.4,14434,164,22,49,1,85,50,1,8,11,4,15,20.5,38,70,68,43,47,38,0
CRS3035RES200mN2528800E3923200,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,575.5,262,63,116,22,50,39,12842754.5,18963,217,45,245,13,1,3,0,202,32,16,45,57.5,29,85,105,80,87,39,0
CRS3035RES200mN2528800E3923400,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,69383,118,40,2,6,6,39,0,5055660,5237,2,38,31,2,2,5,0,0,5,3,6,12,13,8,32,19,16,4,0
CRS3035RES200mN2528800E3923600,CRS3035RES1000mN2528000E3923000,CRS3035RES1000mN2528000E3923000,0,0,"69383,69029",109,40,4,5,3,33,3,4169620.5,5255,6,34,24,3,3,10,0,0,7,4,5,10,7,20,15,19,20,2,0
CRS3035RES200mN2529000E3914400,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69202,69385,69089",52.5,16,1,1,4,14,0,2029502.7,1898,0,16,1,14,1,0,0,0,2,3,9,3.5,3,3,10,9,6,4,0
CRS3035RES200mN2529000E3914600,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69385,69202",120,46,4,12,3,45,2,4789107,5288,3,43,17,14,4,11,0,0,0,5,10,14,9,13,23,18,16,12,0
CRS3035RES200mN2529000E3914800,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,69385,150,56,1,14,10,53,2,5214740.1,6104,0,56,7,24,7,18,0,0,3,6,17,14,11,10,31,17,22,19,0
CRS3035RES200mN2529000E3915000,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,"69385,69202",292,109,2,29,12,91,6,9804995.9,10975,46,63,11,13,42,43,0,0,12,9,21,32,30,37,68,32,36,15,0
CRS3035RES200mN2529000E3915200,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,"69385,69202",285.5,131,17,44,5,46,27,6348721.4,9435,125,6,7,74,1,49,0,52,18,13.5,14.5,24,24,60,46.5,36,34,15,0
CRS3035RES200mN2529000E3915400,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,"69202,69385",328.5,152,10,62,7,88,22,8254964.8,10777,140,12,15,126,6,5,0,1,18.5,6,20,38,17,74,65,41,31,18,0
CRS3035RES200mN2529000E3916800,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529000E3916800,0,0,"69202,69385",216.5,92,11,33,11,54,12,6092925.8,8493,87,5,11,21,31,29,0,30,11,8,24,11.5,14,34,40,26,35,13,0
CRS3035RES200mN2529000E3917000,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,"69202,69385,69142",278.5,143,8,68,6,77,5,10083724,11967,137,6,7,42,2,92,0,19,9,5,10,19.5,19,58,68,33,44,13,0
CRS3035RES200mN2529000E3917200,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,"69142,69385,69202",106.5,59,7,33,3,39,2,3326848.6,5278,54,5,35,1,23,0,0,0,3,1,3.5,7,7,17,20,18,22,8,0
CRS3035RES200mN2529000E3917400,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,1,0,"69142,69382,69385",1,0.5,0.1,0.1,0,0.4,0,41074.1,58.5,0.5,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0.1,0,0.2,0.1,0.3,0.2,0
CRS3035RES200mN2529000E3917600,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,"69382,69385,69142",77,42,2,23,3,10,1,2456418,3557,42,0,42,0,0,0,0,0,1,2,2,4,6,19,19,11,8,5,0
CRS3035RES200mN2529000E3917800,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69382,341,181,22,94,12,46,15,9221421.5,11532,180,1,25,1,0,155,0,9,18,6,16.5,26.5,29,124,58,22,34,7,0
CRS3035RES200mN2529000E3918000,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,1,0,69382,8,3.1,0.4,0.7,0.4,1.5,0,259884.1,382.7,3.1,0,3.1,0,0,0,0,0,0.4,0.2,0.2,1.1,0.7,1.8,1.4,0.4,1.3,0.5,0
CRS3035RES200mN2529000E3918200,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,27,23,10,19,0,0,2,459257.8,948,23,0,23,0,0,0,0,0,0,0.5,1.5,0,12,9,2,0,1,1,0
